2435,Herman Ostrow School of Dentistry of USC,"545 S San Pedro St,Los Angeles,California 90013-2101",0,7.58,2133476357,,90013-2101
2436,JWCH Institute Inc Medical Clinic  Weingart Center,"522 S San Pedro St,Los Angeles,California 90013-2102",0,7.59,2136222639,www.jwchinstitute.org,90013-2102
2437,JWCH Medical Clinic  Charles Cobb Hotel,"521 S San Pedro St,Los Angeles,California 90013-2148",0,7.59,2133531118,www.jwchinstitute.org,90013-2148
2438,Wesley Health Centers Corner of Hope,"500 S San Pedro St,Los Angeles,California 90013-2102",0,7.59,5628677999,www.jwchinstitute.org,90013-2102
2439,JWCH Institute Center for Community Health,"522 S San Pedro St,Los Angeles,California 90013-2102",0,7.59,2134864040,jwchinstitute.org,90013-2102
2440,JWCH Medical Clinic at Downtown Womens Center,"442 S San Pedro St,Los Angeles,California 90013-2132",0,7.61,2132232900,www.jwchinstitute.org,90013-2132
2441,Wesley Health Centers  San Julian Oasis,"628 San Julian St,Los Angeles,California 90014-2412",0,7.61,8667335924,http://jwchinstitute.org/,90014-2412
2442,Childrens Hospital Los Angeles  Ruths Place,"4775 S Broadway,Los Angeles,California 90037-3200",0,7.64,3234322440,,90037-3200
2443,LACHC at 341 Winston St,"341 Winston St,Los Angeles,California 90013-1519",0,7.65,2138931960,,90013-1519
2444,JWCH Medical Clinic  Simone Hotel,"520 San Julian St,Los Angeles,California 90013-1513",0,7.65,2133531118,www.jwchinstitute.org,90013-1513
2445,Friends of Family Health Center  Whittier,"14350 Whittier Blvd Ste 103,Whittier,California 90605-2141",0,7.65,5626938541,https://fofhealthcenter.org/,90605-2141
2446,LACHC Joshua House Annex at 339 Winston St,"339 Winston St,Los Angeles,California 90013-1519",0,7.65,2138931960,,90013-1519
2447,Los Angeles Christian Health Centers at Los Angeles Mission,"303 E 5th St,Los Angeles,California 90013-1505",0,7.68,2136291227,www.lachc.com,90013-1505
2448,Los Angeles Christian Health Centers at Winston St,"311 Winston St,Los Angeles,California 90013-1519",0,7.69,2138931960 x115,www.lachc.com,90013-1519
2449,LACHC Mobile Medical Van 1,"325 E 7th St,Los Angeles,California 90014-2209",0,7.69,2138931960,,90014-2209
2450,Los Angeles Christian Health Centers at Joshua House Health Center,"325 E 7th St,Los Angeles,California 90014-2209",0,7.69,2138931960 x21389,www.lachc.com,90014-2209
2451,Via Care Community Health Center  Rio Hondo College,"3600 Workman Mill Rd,Whittier,California 90601-1616",0,7.71,3232689191,,90601-1616
2452,Eisner Health  Student and Family Wellness Center at Santee,"1921 Maple Ave,Los Angeles,California 90011-1036",0,7.71,2137475542 x3563,www.eisnerhealth.org,90011-1036
2453,UMMA Community Clinic,"711 W Florence Ave,Los Angeles,California 90044-6105",0,7.76,3237895610,www.ummaclinic.org,90044-6105
2454,JWCH Institute  Downtown Womens Center,"442 S Los Angeles St,Los Angeles,California 90013-1425",0,7.84,2132232900,,90013-1425
2455,JWCH Medical Clinic  St George Hotel,"115 E 3rd St,Los Angeles,California 90013-1301",0,7.90,2133531118,www.jwchinstitute.org,90013-1301
2456,Los Angeles Christian Health Centers at New Genesis,"456 S Main St,Los Angeles,California 90013-1390",0,7.91,3232766470,www.lachc.com,90013-1390
2457,SJCH LEWIS FRAYSER CLINIC,"5701 S Hoover St,Los Angeles,California 90037-4045",0,7.97,3235411411,www.sjch.org,90037-4045
2458,SJCH S Mark Taper Foundation Chronic Disease and Environmental Health Center,"808 W 58th St,Los Angeles,California 90037-3632",0,7.98,3235411411,sjch.org,90037-3632
2459,SJCH  Mobile 3,"808 W 58th St,Los Angeles,California 90037-3632",0,7.98,3235411400,,90037-3632
2460,SJCH Mobile 1,"808 W 58th St,Los Angeles,California 90037-3632",0,7.98,3235411411,,90037-3632
2461,HCHC  Rosemead,"8841 Garvey Ave,Rosemead,California 91770-3358",0,8.01,6262868700,,91770-3358
2462,UMMA Community Clinic  Vermont 8114 Vermont Ave,"8114 S Vermont Ave,Los Angeles,California 90044-3536",0,8.02,3237895616,https://www.ummaclinic.org/,90044-3536
2463,CNHF  Carmelitos Clinic,"711 E Via Wanda,Long Beach,California 90805-6526",0,8.05,2135365815,,90805-6526
2464,Los Angeles Christian Health CentersExodus Recovery IMHT,"8511 12 S Vermont Ave APT 1,Los Angeles,California 90044-3473",0,8.05,3232766470,www.lachc.com,90044-3473
2465,Kedren Community Health  Amity,"3745 S Grand Ave,Los Angeles,California 90007-4332",0,8.10,3232340616,,90007-4332
2466,CNHF  Grand Clinic,"2614 S Grand Ave,Los Angeles,California 90007-2607",0,8.11,3232345000,www.cnhfclinic.org,90007-2607
2467,Eisner Health,"1530 S Olive St,Los Angeles,California 90015-3023",0,8.12,2137475542,www.eisnerhealth.org,90015-3023
2468,Eisner Health  Olive Street,"1530 S Olive St,Los Angeles,California 90015-3023",0,8.12,2137475542,www.eisnerhealth.org,90015-3023
2469,Eisner Health,"1500 S Olive St,Los Angeles,California 90015-3023",0,8.12,2137475542,www.eisnerhealth.org,90015-3023
2470,AltaMed Medical Group William Mead,"268 Bloom St  322,Los Angeles,California 90012-1973",0,8.14,3232760267,www.altamed.org,90012-1973
2471,Tarzana Treatment Centers  Atlantic Ave,"5190 Atlantic Ave,Long Beach,California 90805-6510",0,8.16,8186543887,,90805-6510
2472,Yehowa Medical Services  Florence,"1039 W Florence Ave,Los Angeles,California 90044-2441",0,8.16,3237761500,http://www.ymedical.org/,90044-2441
2473,Northeast Community Clinic,"1414 S Grand Ave STE 200,Los Angeles,California 90015-3072",0,8.19,2134199600,www.necc.net,90015-3072
2474,Eisner Health  Womens Health Center,"1513 S Grand Ave STE 220,Los Angeles,California 90015-3075",0,8.19,2137475542,www.eisnerhealth.org,90015-3075
2475,Eisner Health  Womens Health Center,"1513 S Grand Ave STE 220,Los Angeles,California 90015-3075",0,8.19,2137475542,www.eisnerhealth.org,90015-3075
2476,SJCH Traynham Health Center,"326 W 23rd St,Los Angeles,California 90007-2612",0,8.19,3235411411,http://www.wellchild.org,90007-2612
2477,Northeast Community Clinic,"1414 S Grand Ave STE 300,Los Angeles,California 90015-3072",0,8.19,2132221300,www.necc.net,90015-3072
2478,Northeast Community Clinic,"1414 S Grand Ave STE 380,Los Angeles,California 90015-3072",0,8.19,2137439000,www.necc.net,90015-3072
2479,NORTHEAST COMMUNITY CLINIC,"1414 S Grand Ave STE 456,Los Angeles,California 90015-3071",0,8.19,2137456047,www.necc.net,90015-3071
2480,Eisner Health Family Medicine Center at California Hospital,"1400 S Grand Ave STE 101,Los Angeles,California 90015-3048",0,8.20,2137440801,www.eisnerhealth.org,90015-3048
2481,Eisner Health  Family Medicine Center at California Hospital,"1400 S Grand Ave Ste 101,Los Angeles,California 90015-3048",0,8.20,2137440801,www.eisnerhealth.org,90015-3048
2482,SJCH at Lincoln High School,"2512 Alta St,Los Angeles,California 90031-2457",0,8.22,3235411411,www.wellchild.org,90031-2457
2483,Via Care Los Angeles Trade Tech College,"400 W Washington Blvd STE D3107A,Los Angeles,California 90015-4108",0,8.24,3232689191,,90015-4108
2484,ImperialVermont Clinic,"837 W Imperial Hwy,Los Angeles,California 90044-4110",0,8.31,3237559555,stanthonymedical.org,90044-4110
2485,SJCH 50th Street Dental Clinic at Boys  Girls Club,"1000 W 50th St,Los Angeles,California 90037-2924",0,8.32,3235411411,,90037-2924
2486,Tzu Chi Mobile Unit Medical,"10414 Vacco St,South El Monte,California 91733-3350",0,8.35,6268669869,,91733-3350
2487,AltaMed  Vacco,"10408 Vacco St,South El Monte,California 91733-3328",0,8.35,6263986300,,91733-3328
2488,Tzu Chi Community Clinic South El Monte,"10414 Vacco St,South El Monte,California 91733-3350",0,8.35,6266368700,https://medical.tzuchi.us/clinics/south-el-monte,91733-3350
2489,Precision Health Center  Hill Street,"709 N Hill St STE 18,Los Angeles,California 90012-2352",0,8.35,2136870888,precisionhealthnetwork.com,90012-2352
2490,TZu Chi Mobile Unit Dental,"10414 Vacco St,South El Monte,California 91733-3350",0,8.35,6268669869,,91733-3350
2491,Tzu Chi Mobile Unit Vision,"10414 Vacco St,South El Monte,California 91733-3350",0,8.35,6268669869,,91733-3350
2492,ARROYO VISTA FAMILY HEALTH CENTER  Lincoln Heights,"2411 N Broadway,Los Angeles,California 90031-2218",0,8.36,3239872000 x0,www.arroyovista.org,90031-2218
2493,Unicare Community Health Center Inc  Lincoln Heights,"2409 N Broadway,Los Angeles,California 90031-2218",0,8.37,3232258038,,90031-2218
2494,Tzu Chi Medical Center Alhambra,"1000 S Garfield Ave,Alhambra,California 91801-4709",0,8.40,6262813383,https://medical.tzuchi.us/,91801-4709
2495,Yehowa Medical Services Vermont,"11502 S Vermont Ave STE C,Los Angeles,California 90044-6522",0,8.40,3237761500,http://www.ymedical.org/,90044-6522
2496,CSC  Community Health Center Suite 400B,"767 N Hill St STE 400B,Los Angeles,California 90012-2381",0,8.41,2138081792,http://www.cscla.org/,90012-2381
2497,Chinatown Service Center  Medical Mobile Van,"767 N Hill St,Los Angeles,California 90012-2343",0,8.41,2138081792,,90012-2343
2498,CSC  Chinatown Ste 315,"767 N Hill St STE 315,Los Angeles,California 90012-2376",0,8.41,3238081700,www.cscla.org,90012-2376
2499,CSC  Community Health Center,"767 N Hill St STE 200,Los Angeles,California 90012-2365",0,8.41,2138081792,,90012-2365
2500,CSC  COMMUNITY HEALTH CENTER Suite 213,"767 N Hill St STE 213,Los Angeles,California 90012-2365",0,8.41,2138081792,,90012-2365
2501,AltaMed PACE  Grand Plaza,"701 W Cesar E Chavez Ave,Los Angeles,California 90012-2104",0,8.49,2132175300,www.altamed.org,90012-2104
2502,ARROYO VISTA FAMILY HEALTH CENTER    El Sereno Huntington Dr,"4837 Huntington Dr N,Los Angeles,California 90032-1981",0,8.49,3232250024,www.arroyovista.org,90032-1981
2503,SJCH Manual Arts High Schoolbased Clinic,"4085 S Vermont Ave,Los Angeles,California 90037-1942",0,8.58,3235411411,,90037-1942
2504,HCHCEl Monte,"3401 Aero Jet Ave,El Monte,California 91731-2801",0,8.65,6262868700,,91731-2801
2505,Universal Community Health Center  MLK,"1021 W Martin Luther King Jr Blvd,Los Angeles,California 90037-1816",0,8.67,3232333100,,90037-1816
2506,APLA Health  Wellness Wilshire Dental Clinic,"1127 Wilshire Blvd STE 1504,Los Angeles,California 90017-4006",0,8.84,2132011388,www.apla.org,90017-4006
2507,CNHF  Lucas Clinic,"1127 Wilshire Blvd STE 707,Los Angeles,California 90017-3908",0,8.84,2134824830,,90017-3908
2508,Los Angeles Christian Health Centers at Safe Landing,"11460 S Normandie Ave BLDG Clinic,Los Angeles,California 90044-1215",0,8.87,2138931960,,90044-1215
2509,CSC Community Health Center  San Gabriel Valley  STE 202,"320 S Garfield Ave STE 202,Alhambra,California 91801-3887",0,8.88,6265983883,www.cscla.org,91801-3887
2510,CSC Community Health Center  San Gabriel Valley,"320 S Garfield Ave STE 118,Alhambra,California 91801-3887",0,8.88,6267733388,www.cscla.org,91801-3887
2511,CSC Community Health Center  San Gabriel Valley  STE 106,"320 S Garfield Ave Ste 106,Alhambra,California 91801-3887",0,8.88,2138081792,www.cscla.org,91801-3887
2512,CSC Community Health Center  San Gabriel Valley  STE 126,"320 S Garfield Ave STE 126,Alhambra,California 91801-3887",0,8.88,2138081792,www.cscla.org,91801-3887
2513,SJCH Washington High School,"1555 W 110th St,Los Angeles,California 90047-4912",0,8.90,3235411411,http://www.wellchild.org,90047-4912
2514,SJCH Mobile 2,"1555 W 110th St,Los Angeles,California 90047-4912",0,8.90,3235411411,http://www.wellchild.org,90047-4912
2515,SJCH Rolland Curtis Gardens Health Center,"1060 Exposition Blvd,Los Angeles,California 90007-4242",0,8.91,3235411600,www.wellchild.org,90007-4242
2516,Central City Community Health Center Inc  El Monte,"10050 Garvey Ave STE 111,El Monte,California 91733-2089",0,8.91,6266520790,www.centralcityhealth.org,91733-2089
2517,AltaMed  Garvey,"10127 Garvey Ave,El Monte,California 91733-2066",0,8.96,6266986300,,91733-2066
2518,CNHF  Wilshire Clinic B,"1245 Wilshire Blvd Ste 715,Los Angeles,California 90017-4807",0,8.97,2136433170,,90017-4807
2519,CNHF  Wilshire Clinic A,"1245 Wilshire Blvd STE 717,Los Angeles,California 90017-4813",0,8.97,2133716212,,90017-4813
2520,CMOAR  Instituto de Educacion Popular,"1565 W 14th St,Los Angeles,California 90015-2703",0,8.99,2132522952,,90015-2703
2521,QueensCare Health Centers  Westlake North,"303 Loma Dr STE 202,Los Angeles,California 90017-1103",0,9.24,3236351140,,90017-1103
2522,SJCH at Magnolia Place,"1910 Magnolia Ave STE 101,Los Angeles,California 90007-1220",0,9.28,3235411411,wellchild.org,90007-1220
2523,APHCV  El MonteRosemead Health Center,"9960 Baldwin Pl,El Monte,California 91731-2204",0,9.30,6267742988,www.aphcv.org,91731-2204
2524,APHCV  Belmont Health Center,"180 Union Pl,Los Angeles,California 90026-5715",0,9.33,3236443885,www.aphcv.org,90026-5715
2525,HCHC  San Gabriel,"923 S San Gabriel Blvd,San Gabriel,California 91776-2743",0,9.34,6262868700,www.hchcla.org,91776-2743
2526,AltaMed Medical Group El Monte Santa Anita,"3208 Santa Anita Ave STE 200,El Monte,California 91733-1304",0,9.36,6267984952,www.altamed.org,91733-1304
2527,Center for Family Health  Education Inc dba Priority Care Medical Group El Monte 1,"3229 Santa Anita Ave Fl 1,El Monte,California 91733-1359",0,9.39,6265754584,www.cffhae.org,91733-1359
2528,Center for Family Health  Education Inc dba Priority Care Medical Group  El Monte 2,"3229 Santa Anita Ave Fl 2,El Monte,California 91733-1359",0,9.39,6265754584,www.cffhae.org,91733-1359
2529,Angeles Community Health Center  7th Street,"1919 W 7th St,Los Angeles,California 90057-4103",0,9.45,2134132222,www.angelescommunity.org,90057-4103
2530,Angeles Community Health Center  7th Street  Fl 3,"1919 W 7th St FL 3,Los Angeles,California 90057-4103",0,9.45,3234132222,www.angelescommunity.org,90057-4103
2531,AMH Comprehensive Medical Centers  Alvarado,"937 S Alvarado St STE 1D,Los Angeles,California 90006-3024",0,9.49,2134848786,,90006-3024
2532,Unicare Community Health Center Inc  Westlake 20,"741 S Alvarado St,Los Angeles,California 90057-4021",0,9.54,2134136666,http://www.unicarechc.org/,90057-4021
2533,Benevolence Health Center Alvarado,"2065 W 6th St STE 110,Los Angeles,California 90057-3180",0,9.59,2132632468,,90057-3180
2534,AltaMed Medical Group  Northgate Market Olympic,"2323 W Olympic Blvd STE 102,Los Angeles,California 90006-2011",0,9.62,2133362659,www.altamed.org,90006-2011
2535,Eisner Health at Women Infants and Children WIC,"1649 W Washington Blvd,Los Angeles,California 90007-1116",0,9.62,2137475542,www.eisnerhealth.org,90007-1116
2536,THE Clinic Inc  Western,"3834 S Western Ave,Los Angeles,California 90062-1104",0,9.68,3237301920,,90062-1104
2537,THE CLINIC INC,"3834 S Western Ave,Los Angeles,California 90062-1104",0,9.68,3237301920 x3007,www.ToHelpEveryone.org,90062-1104
2538,AltaMed General Pediatrics  Westlake 3rd Street,"2100 W 3rd St STE 200,Los Angeles,California 90057-1993",0,9.72,3234138742,www.altamed.org,90057-1993
2539,AltaMed PACE  Westlake,"2100 W 3rd St STE 101,Los Angeles,California 90057-1944",0,9.72,8774644772,www.altamed.org,90057-1944
2540,AltaMed Dental Group  Westlake 3rd Street,"2100 W 3rd St STE 301,Los Angeles,California 90057-2285",0,9.72,8444343114,,90057-2285
2541,AltaMed Dental Group  Westlake 3rd Street,"2100 W 3rd St Ste 220,Los Angeles,California 90057-1993",0,9.72,3236222429,www.altamed.org,90057-1993
2542,AltaMed Medical Group  Westlake 3rd Street,"2100 W 3rd St STE 400,Los Angeles,California 90057-2290",0,9.72,2133559896,www.altamed.org,90057-2290
2543,AltaMed Health Service Pharmacy  Westlake,"2100 W 3rd St Ste 190,Los Angeles,California 90057-1999",0,9.72,3235587666,,90057-1999
2544,CLINICA MONSENOR OSCAR A ROMERO,"123 S Alvarado St,Los Angeles,California 90057-2201",0,9.75,2139897700,www.clinicaromero.com,90057-2201
2545,Venice Family Clinic  Gardena Health Center,"742 W Gardena Blvd,Gardena,California 90247-5024",0,9.75,3108026177,,90247-5024
2546,CLINICA MSR OA ROMEROALVARDO,"123 S Alvarado St,Los Angeles,California 90057-2201",0,9.75,2139897700,,90057-2201
2547,AltaMed Medical and Dental Group El Monte,"10418 Valley Blvd STE B,El Monte,California 91731-3600",0,9.78,6264538466,www.altamed.org,91731-3600
2548,AltaMed PACE  El Monte,"10420 Valley Blvd STE A,El Monte,California 91731-2402",0,9.78,6262581600,www.altamed.org,91731-2402
2549,CSC Community Health Center  San Gabriel  Medical Mobile Van,"555 W Las Tunas Dr,San Gabriel,California 91776-1134",0,9.80,2138081792,,91776-1134
2550,CSC Community Health Center  San Gabriel,"559 W Las Tunas Dr,San Gabriel,California 91776-1134",0,9.80,2138081792,www.cscla.org,91776-1134
2551,CSC Community Health Center  San Gabriel,"555 W Las Tunas Dr,San Gabriel,California 91776-1134",0,9.80,6264579618,www.cscla.org,91776-1134
2552,CSC Medical Mobile Van,"555 W Las Tunas Dr,San Gabriel,California 91776-1134",0,9.80,6264579618,www.cscla.org,91776-1134
2553,St Anthony Medical Centers  Pico Site,"2515 W Pico Blvd,Los Angeles,California 90006-4003",0,9.86,2133844555,http://stanthonymedical.org/,90006-4003
2554,CNHF  Inglewood Clinic,"2710 W Manchester Blvd,Inglewood,California 90305-2436",0,9.88,3237784310,,90305-2436
2555,Beverly Community Clinic,"2252 Beverly Blvd,Los Angeles,California 90057-2225",0,9.92,2139890700,https://beverlycommunityclinic.com/,90057-2225
2556,Fedde School Based Health Center,"21409 Elaine Ave,Hawaiian Gardens,California 90716-1025",0,9.96,5629289600,https://fhccgla.com/,90716-1025
2557,AltaMed Medical Group,"5427 E Whittier Blvd,Los Angeles,CA 90022",0,3.77,8884999303,https://www.altamed.org,90022
2558,Realistic Education in Action Coalition to Foster Health,"1400 E Olympic Blvd Ste 240,Los Angeles,CA 90021",0,6.95,2136221650,https://www.reachla.info/,90021
2559,The Wall Las Memorias Project,"800 W 6th St Ste 750,Los Angeles,CA 90017",0,8.45,3232571056,http://www.thewalllasmemorias.org,90017
2560,Black AIDS Institute,"4249 Crenshaw Blvd,Los Angeles US,CA 90056",0,10.91,2132267488,https://blackaids.org/bai_program/a-clinic-for-us/,90056
2561,JWCH Institute,"6912 Ajax Ave,Bell Gardens US,CA 90201",0,0.72,8667335924,http://jwchinstitute.org,90201
2562,AltaMed Medical Group,"6336 Passons Blvd,Pico Rivera US,CA 90660",0,3.16,8884999303,https://www.altamed.org,90660
2563,AltaMed Medical Group,"5427 E Whittier Blvd,Los Angeles,CA 90022",0,3.77,8884999303,https://www.altamed.org,90022
2564,Quiclinics,"3620 Martin Luther King Jr Blvd,Lynwood US,CA 90262",0,3.80,4247855050,https://www.quiclinics.org,90262
2565,Planned Parenthood Los Angeles,"5068 Whittier Blvd,Los Angeles US,CA 90022",0,3.88,8005765544,https://www.plannedparenthood.org/health-center/california/los-angeles/90022/east-los-angeles-health-center-3375-90070,90022
2566,Via Care Community Health Center,"5015 Whittier Blvd,Los Angeles US,CA 90022",0,3.92,3232689191,https://www.viacarela.org,90022
2567,JWCH Institute,"3590 E Imperial Hwy,S Mark Taper Foundation Bldg Lynwood,CA 90262",0,3.94,8667335924,http://jwchinstitute.org/,90262
2568,Via Care Community Health Center,"607 S Atlantic Blvd,East Los Angeles,CA 90022",0,4.10,3232689191,https://www.viacarela.org,90022
2569,Via Care Community Health Center,"507 S Atlantic Blvd,East Los Angeles,CA 90022",0,4.26,3232689191,https://www.viacarela.org,90022
2570,JWCH Institute,"14371 Clark Ave,Bellflower US,CA 90706",0,4.46,8667335924,http://jwchinstitute.org/,90706
2571,Bienestar,"5326 E Beverly Blvd,Los Angeles,CA 90022",0,4.47,8665906411,https://www.bienestar.org,90022
2572,AltaMed Medical Group,"3945 Whittier Blvd,Los Angeles US,CA 90023",0,4.57,8884999303,https://www.altamed.org,90023
2573,Southern California Medical Center,"8825 Whittier Blvd,Pico Rivera US,CA 90660",0,4.59,5626993333,https://scmedcenter.org,90660
2574,Planned Parenthood Los Angeles,"2550 E Slauson Ave,Huntington Park,CA 90255",0,4.59,8005765544,https://www.plannedparenthood.org/health-center/california/huntington-park/90255/huntington-park-health-center-3831-90070,90255
2575,AltaMed Medical Group,"1305 S Concord St Ste 18,Los Angeles,CA 90023",0,5.03,8884999303,https://www.altamed.org,90023
2576,St Johns Community Health,"15301 San Jose Ave,Compton US,CA 90221",0,5.25,5626306825,https://sjch.org/,90221
2577,Via Care Community Health Center,"4755 E Cesar E Chavez Ave,Los Angeles,CA 90022",0,5.27,3232689191,http://www.viacarela.org,90022
2578,Planned Parenthood Los Angeles,"4402 E Compton Blvd Ste 104,Compton,CA 90221",0,5.39,8005765544,https://www.plannedparenthood.org/health-center/california/compton/90221/compton-health-center-4290-90070,90221
2579,Watts Healthcare Corporation,"10300 Compton Ave,Los Angeles US,CA 90002",0,5.60,3235644331,https://www.wattshealth.org/,90002
2580,Los Angeles County Department of Public Health,"11833 S Wilmington Ave,Los Angeles,CA 90059",0,5.76,3235688100,http://publichealth.lacounty.gov/chs/SPA6/index.htm,90059
2581,Charles R Drew University of Medicine and Science,"1807 E 120th St,Los Angeles,CA 90059",0,5.82,4243382929,https://www.cdrewu.edu/Research/Center/HIV-AIDS/Services#OASIS,90059
2582,APLA Health,"1679 E 120th St,Los Angeles,CA 90059",0,5.96,3233299700,https://aplahealth.org/,90059
2583,Complete Care Community Health Center,"2928 E Cesar Chavez Ave,Los Angeles,CA 90033",0,6.09,3239177157,https://ccchclinic.com,90033
2584,Central City Community Health Center,"5970 S Central Ave,Los Angeles,CA 90001",0,6.17,3232343280,https://centralcityhealth.org/locations/south-los-angeles,90001
2585,JWCH Institute,"12360 E Firestone Blvd,Norwalk,CA 90650",0,6.22,8667335924,http://jwchinstitute.org/,90650
2586,St Johns Community Health,"2115 N Wilmington Ave,Compton,CA 90222",0,6.24,3106031332,https://sjch.org/,90222
2587,St Johns Community Health,"6818 Avalon Blvd,Los Angeles US,CA 90003",0,6.56,3235411411,https://www.wellchild.org,90003
2588,UMMA Community Clinic,"7821 Avalon Blvd,Los Angeles US,CA 90003",0,6.62,3237895610,http://www.ummaclinic.org,90003
2589,AltaMed Medical Group,"1424 Crusado Ln Ste 168,Los Angeles,CA 90033",0,6.86,8884999303,https://www.altamed.org,90033
2590,Universal Community Health Center,"1005 E Washington Blvd Ste A,Los Angeles,CA 90011",0,7.17,3232333100,https://www.uchcla.org,90011
2591,Universal Community Health Center,"1021 W Marting Luther King Jr Blvd,Los Angeles,CA 90037",0,7.17,3232333100,https://www.uchcla.org,90037
2592,Planned Parenthood Los Angeles,"1057 Kingston Ave,Los Angeles US,CA 90033",0,7.17,8005765544,https://www.plannedparenthood.org/health-center/california/los-angeles/90033/bixby-health-center-4289-90070,90033
2593,Keck School of Medicine,"2010 Zonal Ave OPD 5,West Los Angeles,CA 90033",0,7.20,3234092200,https://keck.usc.edu/maternal-child-and-adolescent-adult-center,90033
2594,Planned Parenthood Los Angeles,"8520 S Broadway,Los Angeles US,CA 90003",0,7.26,8005765544,https://www.plannedparenthood.org/health-center/california/los-angeles/90003/dorothy-hecht-health-center-2465-90070,90003
2595,Mens Health Foundation,"8601 S Broadway,Los Angeles US,CA 90003",0,7.30,3239055675,https://www.menshealthfound.org/socalclub,90003
2596,Keck Medicine of USC,"1520 San Pablo St Ste 1000,Los Angeles,CA 90033",0,7.30,3234425100,https://www.keckmedicine.org/locations/los-angeles/1520-san-pablo-st,90033
2597,Banj Health Center,"201 N Central Ave,Compton,CA 90220",0,7.47,3106357123,https://www.facebook.com/BanjHealthCenters/,90220
2598,University of Southern California School of Medicine,"1300 N Mission Rd 3rd Fl,Los Angeles,CA 90033",0,7.54,3233438288,https://keck.usc.edu/infectious-diseases-division/patient-care,90033
2599,JWCH Institute,"522 S San Pedro St,Los Angeles,CA 90013",0,7.57,8667335924,http://jwchinstitute.org/,90013
2600,UMMA Florence Clinic,"711 W Florence Ave,Los Angeles,CA 90044",0,7.76,3237895610,https://www.ummaclinic.org/,90044
2601,St Johns Community Health,"5701 S Hoover St,Los Angeles,CA 90037",0,7.98,3235411616,https://sjch.org/,90037
2602,St Johns Community Health,"808 W 58th St,Los Angeles,CA 90037",0,7.98,3235411411,https://www.wellchild.org,90037
2603,St Johns Community Health,"326 W 23rd St,Los Angeles,CA 90007",0,8.18,3235411411,https://sjch.org/,90007
2604,AIDS Healthcare Foundation,"1400 S Grand Ave Ste 801,Los Angeles,CA 90015",0,8.18,2137419727,https://hivcare.org,90015
2605,Planned Parenthood Los Angeles,"400 W 30th St,Los Angeles,CA 90007",0,8.19,8005765544,https://www.plannedparenthood.org/health-center/california/los-angeles/90007/s-mark-taper-foundation-center-for-medical-training-3862-90070,90007
2606,Keck Medicine of USC,"830 S Flower St,Los Angeles,CA 90017",0,8.39,3234425100,https://www.keckmedicine.org/locations/los-angeles/830-s-flower-st,90017
2607,St Johns Community Health,"4085 S Vermont Ave,Los Angeles,CA 90037",0,8.59,3235411631,https://sjch.org/,90037
2608,Los Angeles County Department of Public Health,"241 N Figueroa St,Los Angeles,CA 90012",0,8.62,2132408204,http://publichealth.lacounty.gov/chs/spa4/index.htm,90012
2609,St Johns Community Health,"1060 Exposition Blvd,Los Angeles US,CA 90007",0,8.94,3235411411,https://sjch.org/,90007
2610,Northeast Valley Health Corporation,"12756 Van Nuys Blvd,Pacoima US,CA 91331",0,1.39,8188960531,https://nevhc.org,91331
2611,Northeast Valley Health Corporation,"12451 W Gain St,Pacoima,CA 91331",0,1.41,8188972193,https://nevhc.org/,91331
2612,El Proyecto Del Barrio Incorporated,"8902 Woodman Ave,Los Angeles US,CA 91331",0,1.91,8188307033,https://www.elproyecto.us/health-wellness/arleta-2/,91331
2613,La Vida Care,"732 Mott St Ste 100110,San Fernando,CA 91340",0,1.99,8189635690,https://www.lavidacare.org/,91340
2614,El Proyecto Del Barrio Incorporated,"9140 Van Nuys Blvd Ste 202207,Panaroma City,CA 91402",0,2.11,8188307181,https://www.elproyecto.us/health-wellness/panoramacity-esperanzaclinic/,91402
2615,Center for Family Health and Education,"8727 Van Nuys Blvd,Panorama City US,CA 91402",0,2.55,8188995555,https://www.cffhae.org/,91402
2616,Bienestar,"8551 Vesper Ave,Panorama City US,CA 91402",0,2.66,8665906411,http://www.bienestar.org,91402
2617,Northeast Valley Health Corporation,"1600 San Fernando Rd,San Fernando US,CA 91340",0,2.78,8183658086,https://nevhc.org,91340
2618,Mission City Community Network Incorporated,"15206 Parthenia St,Los Angeles US,CA 91343",0,3.10,8188953100,https://mccn.org/,91343
2619,Mission City Community Network Incorporated,"8527 Sepulveda Blvd,North Hills US,CA 91343",0,3.41,8188953100,https://mccn.org/,91343
2620,Northeast Valley Health Corporation,"7843 Lankershim Blvd,Los Angeles US,CA 91605",0,3.45,8188265555,https://nevhc.org/,91605
2621,Clinica Monsenor Oscar A Romero,"7400 Van Nuys Blvd Ste 120,Van Nuys,CA 91405",0,3.78,8187829892,https://clinicaromero.com,91405
2622,Northeast Valley Health Corporation,"13356 Eldridge Ave,Sylmar US,CA 91342",0,4.07,8183626182,https://nevhc.org,91342
2623,Planned Parenthood Los Angeles,"7100 Van Nuys Blvd Ste 108,Van Nuys,CA 91405",0,4.17,8005765544,https://www.plannedparenthood.org/health-center/california/van-nuys/91405/van-nuys-health-center-2234-90070,91405
2624,Northeast Valley Health Corporation,"14624 Sherman Way Ste 600,Van Nuys,CA 91405",0,4.20,8189886335,https://nevhc.org/,91405
2625,Valley Community Healthcare,"6801 Coldwater Canyon Ave,North Hollywood US,CA 91605",0,4.24,8187638836,https://valleycommunityhealthcare.org/,91605
